Date_UTC,IAGA,MLT,MLAT,IGRF_DECL,SZA,N,E,Z
2001-04-03 08:09:00,DLR,1.05,38.98,7.38,139.95,-7.8,1.2,7.5
2001-04-03 08:09:00,EKP,1.41,71.17,-2.61,110.18,33.0,8.1,34.2
2001-04-03 08:09:00,FCC,1.45,68.97,-1.10,112.24,-10.8,-5.8,53.0
2001-04-03 08:09:00,GIM,1.42,66.67,0.77,114.46,-53.5,7.0,28.6
2001-04-03 08:09:00,PIN,1.34,60.56,3.84,120.25,-1.2,-20.7,15.2
2001-04-03 08:09:00,RAN,1.60,72.89,-7.77,108.24,1.3,31.6,19.5
2001-04-03 08:09:00,TAL,1.22,78.86,-17.12,102.69,17.5,30.2,3.6
2001-04-03 08:10:00,BLC,1.13,73.96,-1.39,107.71,16.8,19.8,34.7
2001-04-03 08:10:00,BSL,2.01,41.39,0.72,132.91,-7.7,0.5,8.0
2001-04-03 08:10:00,DLR,1.07,38.98,7.38,139.84,-8.8,1.1,7.5
2001-04-03 08:10:00,EKP,1.43,71.17,-2.61,110.12,34.6,5.8,31.7
2001-04-03 08:10:00,FCC,1.46,68.97,-1.10,112.17,-11.7,-5.1,46.0
2001-04-03 08:10:00,GIM,1.43,66.67,0.77,114.39,-54.5,9.0,29.9
2001-04-03 08:10:00,PIN,1.36,60.56,3.84,120.17,-2.0,-20.2,15.1
2001-04-03 08:10:00,RAN,1.62,72.89,-7.77,108.18,1.5,29.8,20.1
2001-04-03 08:10:00,TAL,1.23,78.86,-17.12,102.65,18.6,28.8,2.4
2001-04-03 08:11:00,BLC,1.15,73.96,-1.39,107.66,16.8,18.6,34.7
2001-04-03 08:11:00,BSL,2.03,41.39,0.72,132.75,-8.7,0.5,8.0
2001-04-03 08:11:00,DLR,1.08,38.98,7.38,139.72,-8.8,1.1,7.5
2001-04-03 08:11:00,EKP,1.44,71.17,-2.61,110.06,35.5,3.6,29.0
2001-04-03 08:11:00,FCC,1.48,68.97,-1.10,112.11,-8.6,-4.3,43.0
2001-04-03 08:11:00,GIM,1.45,66.67,0.77,114.32,-52.7,8.9,33.9
2001-04-03 08:11:00,PIN,1.37,60.56,3.84,120.09,-2.6,-20.1,15.1
2001-04-03 08:11:00,RAN,1.63,72.89,-7.77,108.12,0.6,29.1,19.7
2001-04-03 08:11:00,TAL,1.25,78.86,-17.12,102.61,19.0,29.0,2.1
2001-04-03 08:12:00,BLC,1.16,73.96,-1.39,107.61,14.8,19.3,36.7
2001-04-03 08:12:00,BSL,2.05,41.39,0.72,132.60,-8.7,0.5,8.0
2001-04-03 08:12:00,DLR,1.10,38.98,7.38,139.59,-8.8,1.1,7.5
2001-04-03 08:12:00,EKP,1.46,71.17,-2.61,110.00,33.6,2.8,28.2
2001-04-03 08:12:00,FCC,1.50,68.97,-1.10,112.04,-8.5,-1.5,37.0
2001-04-03 08:12:00,GIM,1.47,66.67,0.77,114.25,-48.2,8.6,33.1
2001-04-03 08:12:00,PIN,1.39,60.56,3.84,120.00,-2.8,-20.0,15.3
2001-04-03 08:12:00,RAN,1.65,72.89,-7.77,108.06,-1.0,29.8,19.5
2001-04-03 08:12:00,TAL,1.27,78.86,-17.12,102.57,19.2,30.4,2.1
2001-04-03 08:13:00,BLC,1.18,73.96,-1.39,107.56,15.7,22.1,37.6
2001-04-03 08:13:00,BSL,2.06,41.39,0.72,132.44,-8.7,0.5,8.0
2001-04-03 08:13:00,DLR,1.12,38.98,7.38,139.47,-8.8,1.1,6.5
2001-04-03 08:13:00,EKP,1.48,71.17,-2.61,109.94,36.4,3.7,28.7
2001-04-03 08:13:00,FCC,1.51,68.97,-1.10,111.97,-11.4,0.2,42.1
2001-04-03 08:13:00,GIM,1.48,66.67,0.77,114.18,-56.8,6.3,32.9
2001-04-03 08:13:00,PIN,1.41,60.56,3.84,119.92,-3.1,-20.0,15.5
2001-04-03 08:13:00,RAN,1.67,72.89,-7.77,108.00,-0.2,31.6,17.5
2001-04-03 08:13:00,TAL,1.28,78.86,-17.12,102.52,19.6,31.1,1.8
2001-04-03 08:14:00,BLC,1.20,73.96,-1.39,107.51,16.7,21.9,34.6
2001-04-03 08:14:00,BSL,2.08,41.39,0.72,132.28,-8.7,1.2,8.0
2001-04-03 08:14:00,DLR,1.13,38.98,7.38,139.35,-9.8,1.1,6.5
2001-04-03 08:14:00,EKP,1.49,71.17,-2.61,109.88,41.8,3.4,23.9
2001-04-03 08:14:00,FCC,1.53,68.97,-1.10,111.91,-0.3,4.1,42.1
2001-04-03 08:14:00,GIM,1.50,66.67,0.77,114.11,-39.6,14.7,22.9
2001-04-03 08:14:00,PIN,1.42,60.56,3.84,119.84,-3.3,-18.5,16.4
2001-04-03 08:14:00,RAN,1.68,72.89,-7.77,107.94,2.7,30.7,12.4
2001-04-03 08:14:00,TAL,1.30,78.86,-17.12,102.48,18.4,29.1,1.4
2001-04-03 08:15:00,BLC,1.21,73.96,-1.39,107.46,16.8,19.6,32.5
2001-04-03 08:15:00,BSL,2.10,41.39,0.72,132.12,-9.7,1.2,8.0
2001-04-03 08:15:00,DLR,1.15,38.98,7.38,139.23,-9.8,1.8,6.5
2001-04-03 08:15:00,EKP,1.51,71.17,-2.61,109.82,43.4,1.5,20.0
2001-04-03 08:15:00,FCC,1.55,68.97,-1.10,111.84,4.8,5.0,37.1
