Date_UTC,IAGA,MLT,MLAT,IGRF_DECL,SZA,N,E,Z
2001-03-05 12:16:00,FSP,2.87,67.47,26.39,109.08,-57.7,6.0,-38.2
2001-03-05 12:16:00,HLL,11.87,64.26,-17.73,71.20,-4.9,16.5,35.4
2001-03-05 12:16:00,NAN,8.85,64.49,-27.63,79.36,-23.1,17.0,-6.3
2001-03-05 12:16:00,NRD,14.31,81.10,-24.76,87.82,-23.3,42.8,-28.7
2001-03-05 12:16:00,RES,4.64,83.23,-38.83,96.70,20.3,20.5,31.9
2001-03-05 12:16:00,TIK,20.52,66.07,-17.53,107.48,1.0,-11.1,17.6
2001-03-05 12:17:00,AND,14.06,66.37,3.50,76.16,60.1,-15.5,-25.3
2001-03-05 12:17:00,DIK,17.78,68.74,30.34,93.40,58.3,-18.5,13.4
2001-03-05 12:17:00,FSP,2.89,67.47,26.39,108.97,-41.3,-3.5,-41.4
2001-03-05 12:17:00,HLL,11.89,64.26,-17.73,71.17,10.0,7.9,36.6
2001-03-05 12:17:00,NAN,8.86,64.49,-27.63,79.24,-12.4,26.2,-6.0
2001-03-05 12:17:00,NRD,14.33,81.10,-24.76,87.81,-26.1,38.5,-31.3
2001-03-05 12:17:00,RES,4.66,83.23,-38.83,96.63,28.0,30.7,36.9
2001-03-05 12:17:00,TIK,20.54,66.07,-17.53,107.54,2.1,-9.1,10.0
2001-03-05 12:18:00,AND,14.08,66.37,3.50,76.19,55.8,-19.9,-20.8
2001-03-05 12:18:00,DIK,17.79,68.74,30.34,93.47,61.3,-21.9,13.5
2001-03-05 12:18:00,FSP,2.91,67.47,26.39,108.86,-24.8,-14.2,-29.0
2001-03-05 12:18:00,HLL,11.91,64.26,-17.73,71.13,31.0,0.6,41.2
2001-03-05 12:18:00,NAN,8.88,64.49,-27.63,79.11,-24.2,33.8,-5.9
2001-03-05 12:18:00,NRD,14.34,81.10,-24.76,87.80,-27.0,32.4,-33.2
2001-03-05 12:18:00,RES,4.68,83.23,-38.83,96.56,32.4,38.6,38.9
2001-03-05 12:18:00,TIK,20.55,66.07,-17.53,107.60,4.1,-7.9,5.1
2001-03-05 12:19:00,AND,14.09,66.37,3.50,76.22,55.5,-18.4,-21.7
2001-03-05 12:19:00,DIK,17.81,68.74,30.34,93.54,63.2,-23.6,12.5
2001-03-05 12:19:00,FSP,2.92,67.47,26.39,108.75,-13.2,-19.2,-10.7
2001-03-05 12:19:00,HLL,11.92,64.26,-17.73,71.09,51.6,-5.8,47.8
2001-03-05 12:19:00,NAN,8.90,64.49,-27.63,78.99,-11.4,41.7,-9.0
2001-03-05 12:19:00,NRD,14.36,81.10,-24.76,87.79,-26.2,27.8,-31.6
2001-03-05 12:19:00,RES,4.70,83.23,-38.83,96.50,32.7,43.6,38.9
2001-03-05 12:19:00,TIK,20.57,66.07,-17.53,107.66,7.6,-4.9,2.0
2001-03-05 12:20:00,AND,14.11,66.37,3.50,76.25,54.7,-12.7,-21.1
2001-03-05 12:20:00,DIK,17.83,68.74,30.34,93.61,65.1,-23.7,12.6
2001-03-05 12:20:00,FSP,2.94,67.47,26.39,108.64,-2.0,-21.8,7.4
2001-03-05 12:20:00,HLL,11.94,64.26,-17.73,71.05,52.3,-11.2,53.5
2001-03-05 12:20:00,NAN,8.91,64.49,-27.63,78.87,10.9,40.0,-4.2
2001-03-05 12:20:00,NRD,14.38,81.10,-24.76,87.78,-23.5,22.6,-28.3
2001-03-05 12:20:00,RES,4.71,83.23,-38.83,96.43,26.7,45.4,38.8
2001-03-05 12:20:00,TIK,20.59,66.07,-17.53,107.73,13.2,-1.2,1.5
2001-03-05 12:21:00,AND,14.13,66.37,3.50,76.28,50.5,-6.8,-16.0
2001-03-05 12:21:00,DIK,17.84,68.74,30.34,93.68,68.1,-22.0,12.6
2001-03-05 12:21:00,FSP,2.96,67.47,26.39,108.53,6.0,-20.4,22.5
2001-03-05 12:21:00,HLL,11.96,64.26,-17.73,71.02,38.4,-12.3,54.5
2001-03-05 12:21:00,NAN,8.93,64.49,-27.63,78.75,10.8,27.1,1.1
2001-03-05 12:21:00,NRD,14.39,81.10,-24.76,87.77,-15.1,22.8,-26.1
2001-03-05 12:21:00,RES,4.73,83.23,-38.83,96.36,18.3,41.8,36.8
2001-03-05 12:21:00,TIK,20.60,66.07,-17.53,107.79,19.8,1.5,3.9
2001-03-05 12:22:00,AND,14.14,66.37,3.50,76.30,53.4,-4.4,-17.6
2001-03-05 12:22:00,DIK,17.86,68.74,30.34,93.75,67.1,-18.6,12.7
2001-03-05 12:22:00,FSP,2.97,67.47,26.39,108.42,2.8,-11.9,37.4
2001-03-05 12:22:00,HLL,11.97,64.26,-17.73,70.98,18.7,-4.4,49.8
2001-03-05 12:22:00,NAN,8.95,64.49,-27.63,78.63,0.4,19.3,-1.2
2001-03-05 12:22:00,NRD,14.41,81.10,-24.76,87.76,-10.2,24.2,-25.8
2001-03-05 12:22:00,RES,4.75,83.23,-38.83,96.30,13.6,38.4,34.8
2001-03-05 12:22:00,TIK,20.62,66.07,-17.53,107.85,25.6,5.9,5.6
2001-03-05 12:23:00,AND,14.16,66.37,3.50,76.33,57.8,-3.2,-19.4
2001-03-05 12:23:00,DIK,17.88,68.74,30.34,93.82,63.0,-16.9,12.8
2001-03-05 12:23:00,FSP,2.99,67.47,26.39,108.31,-16.4,4.9,50.9
2001-03-05 12:23:00,HLL,11.99,64.26,-17.73,70.94,0.4,2.8,42.1
2001-03-05 12:23:00,NAN,8.97,64.49,-27.63,78.51,2.7,22.0,-6.6
2001-03-05 12:23:00,NRD,14.43,81.10,-24.76,87.75,-2.7,22.9,-24.7
2001-03-05 12:23:00,RES,4.76,83.23,-38.83,96.23,12.1,37.2,33.8
2001-03-05 12:23:00,TIK,20.64,66.07,-17.53,107.91,28.6,8.5,7.8
2001-03-05 12:24:00,AND,14.18,66.37,3.50,76.36,49.9,-0.1,-5.7
2001-03-05 12:24:00,DIK,17.89,68.74,30.34,93.89,58.0,-13.5,11.8
2001-03-05 12:24:00,FSP,3.01,67.47,26.39,108.21,-41.2,23.0,55.3
2001-03-05 12:24:00,HLL,12.01,64.26,-17.73,70.91,-8.7,1.5,35.9
2001-03-05 12:24:00,NAN,8.98,64.49,-27.63,78.39,15.8,21.8,-5.6
2001-03-05 12:24:00,NRD,14.44,81.10,-24.76,87.74,9.5,19.9,-23.2
2001-03-05 12:24:00,RES,4.78,83.23,-38.83,96.17,12.0,35.9,31.8
2001-03-05 12:24:00,TIK,20.65,66.07,-17.53,107.97,31.1,10.5,9.7
2001-03-05 12:25:00,AND,14.19,66.37,3.50,76.39,39.0,1.0,14.1
2001-03-05 12:25:00,DIK,17.91,68.74,30.34,93.96,54.9,-10.0,11.9
2001-03-05 12:25:00,FSP,3.02,67.47,26.39,108.10,-57.3,28.6,42.6
2001-03-05 12:25:00,HLL,12.02,64.26,-17.73,70.87,2.7,-4.5,35.1
2001-03-05 12:25:00,NAN,9.00,64.49,-27.63,78.27,20.1,14.4,0.2
2001-03-05 12:25:00,NRD,14.46,81.10,-24.76,87.73,22.2,12.0,-16.1
2001-03-05 12:25:00,RES,4.80,83.23,-38.83,96.10,10.1,31.9,28.8
2001-03-05 12:25:00,TIK,20.67,66.07,-17.53,108.03,33.3,12.0,11.1
2001-03-05 12:26:00,AND,14.21,66.37,3.50,76.42,29.8,1.0,27.1
2001-03-05 12:26:00,DIK,17.93,68.74,30.34,94.03,53.9,-6.7,10.9
2001-03-05 12:26:00,FSP,3.04,67.47,26.39,107.99,-53.4,29.4,18.7
2001-03-05 12:26:00,HLL,12.04,64.26,-17.73,70.84,14.8,-5.7,37.9
2001-03-05 12:26:00,NAN,9.02,64.49,-27.63,78.15,9.3,4.4,2.3
2001-03-05 12:26:00,NRD,14.48,81.10,-24.76,87.72,35.1,2.5,-6.9
2001-03-05 12:26:00,RES,4.81,83.23,-38.83,96.03,8.6,30.8,25.8
2001-03-05 12:26:00,TIK,20.69,66.07,-17.53,108.09,30.5,11.5,11.2
2001-03-05 12:27:00,AND,14.23,66.37,3.50,76.45,24.7,1.4,30.7
2001-03-05 12:27:00,DIK,17.94,68.74,30.34,94.10,52.8,-6.7,9.0
2001-03-05 12:27:00,FSP,3.06,67.47,26.39,107.88,-42.6,24.9,-2.9
2001-03-05 12:27:00,HLL,12.06,64.26,-17.73,70.81,14.0,-7.5,40.6
2001-03-05 12:27:00,NAN,9.03,64.49,-27.63,78.03,15.9,7.9,-0.7
2001-03-05 12:27:00,NRD,14.49,81.10,-24.76,87.72,41.7,-5.2,4.2
2001-03-05 12:27:00,RES,4.83,83.23,-38.83,95.97,7.4,31.0,24.8
2001-03-05 12:27:00,TIK,20.70,66.07,-17.53,108.15,26.7,10.7,10.7
2001-03-05 12:28:00,AND,14.24,66.37,3.50,76.48,25.4,2.4,27.4
2001-03-05 12:28:00,DIK,17.96,68.74,30.34,94.17,52.7,-6.7,8.0
2001-03-05 12:28:00,FSP,3.07,67.47,26.39,107.77,-23.1,23.2,-13.5
2001-03-05 12:28:00,HLL,12.07,64.26,-17.73,70.77,11.6,-11.9,42.9
2001-03-05 12:28:00,NAN,9.05,64.49,-27.63,77.91,30.5,10.5,0.1
2001-03-05 12:28:00,NRD,14.51,81.10,-24.76,87.71,45.0,-11.6,14.2
2001-03-05 12:28:00,RES,4.85,83.23,-38.83,95.90,4.3,28.7,23.8
2001-03-05 12:28:00,TIK,20.72,66.07,-17.53,108.21,22.6,9.7,8.4
2001-03-05 12:29:00,AND,14.26,66.37,3.50,76.51,27.0,2.1,26.0
2001-03-05 12:29:00,DIK,17.98,68.74,30.34,94.24,50.7,-8.4,7.1
2001-03-05 12:29:00,FSP,3.09,67.47,26.39,107.66,-6.2,20.9,-11.3
2001-03-05 12:29:00,HLL,12.09,64.26,-17.73,70.74,12.3,-13.1,43.1
2001-03-05 12:29:00,NAN,9.07,64.49,-27.63,77.79,20.0,6.5,3.4
2001-03-05 12:29:00,NRD,14.53,81.10,-24.76,87.70,46.8,-15.9,21.5
2001-03-05 12:29:00,RES,4.86,83.23,-38.83,95.83,0.8,28.6,22.8
2001-03-05 12:29:00,TIK,20.74,66.07,-17.53,108.27,19.7,8.2,6.3
2001-03-05 12:30:00,AND,14.28,66.37,3.50,76.54,27.1,1.3,27.9
2001-03-05 12:30:00,DIK,18.00,68.74,30.34,94.31,49.6,-11.8,6.1
2001-03-05 12:30:00,FSP,3.11,67.47,26.39,107.54,5.3,19.0,-0.5
2001-03-05 12:30:00,HLL,12.11,64.26,-17.73,70.71,11.6,-11.4,42.1
2001-03-05 12:30:00,NAN,9.08,64.49,-27.63,77.67,12.3,4.1,2.3
2001-03-05 12:30:00,NRD,14.54,81.10,-24.76,87.69,47.6,-16.1,24.4
