Date_UTC,IAGA,MLT,MLAT,IGRF_DECL,N,E,Z
2001-04-03 21:42:00,DLR,14.70,38.98,7.38,-15.5,-2.8,7.3
2001-04-03 21:42:00,EKP,15.07,71.17,-2.61,-37.2,-13.3,30.1
2001-04-03 21:42:00,FCC,15.10,68.97,-1.10,-13.6,2.8,16.0
2001-04-03 21:42:00,GIM,15.07,66.67,0.77,-26.5,14.4,11.4
2001-04-03 21:42:00,PIN,14.99,60.56,3.84,-6.8,-15.1,5.7
2001-04-03 21:42:00,RAN,15.25,72.89,-7.77,-29.2,-15.7,27.4
2001-04-03 21:42:00,TAL,14.87,78.86,-17.12,63.0,54.2,82.4
2001-04-03 21:43:00,BLC,14.79,73.96,-1.39,15.1,-9.7,54.4
2001-04-03 21:43:00,DLR,14.72,38.98,7.38,-16.5,-2.9,7.1
2001-04-03 21:43:00,EKP,15.08,71.17,-2.61,-31.9,-13.2,37.4
2001-04-03 21:43:00,FCC,15.12,68.97,-1.10,-13.5,2.7,19.9
2001-04-03 21:43:00,GIM,15.09,66.67,0.77,-29.1,12.8,13.1
2001-04-03 21:43:00,PIN,15.01,60.56,3.84,-7.3,-15.2,5.9
2001-04-03 21:43:00,RAN,15.27,72.89,-7.77,-20.4,-10.2,30.2
2001-04-03 21:43:00,TAL,14.89,78.86,-17.12,58.5,52.1,90.4
2001-04-03 21:44:00,BLC,14.80,73.96,-1.39,22.6,-8.5,55.3
2001-04-03 21:44:00,DLR,14.74,38.98,7.38,-16.5,-2.9,7.0
2001-04-03 21:44:00,EKP,15.10,71.17,-2.61,-29.6,-14.2,41.8
2001-04-03 21:44:00,FCC,15.13,68.97,-1.10,-13.5,1.7,22.8
2001-04-03 21:44:00,GIM,15.11,66.67,0.77,-29.3,11.5,13.1
2001-04-03 21:44:00,PIN,15.03,60.56,3.84,-7.4,-15.8,5.9
2001-04-03 21:44:00,RAN,15.29,72.89,-7.77,-13.0,-8.3,34.0
2001-04-03 21:44:00,TAL,14.91,78.86,-17.12,53.1,45.1,96.4
2001-04-03 21:45:00,BLC,14.82,73.96,-1.39,29.1,-8.3,57.1
2001-04-03 21:45:00,DLR,14.75,38.98,7.38,-15.5,-3.0,7.8
2001-04-03 21:45:00,EKP,15.12,71.17,-2.61,-30.4,-16.6,42.2
2001-04-03 21:45:00,FCC,15.15,68.97,-1.10,-11.4,0.6,23.7
2001-04-03 21:45:00,GIM,15.12,66.67,0.77,-25.5,11.6,11.3
2001-04-03 21:45:00,PIN,15.04,60.56,3.84,-6.6,-16.1,6.1
2001-04-03 21:45:00,RAN,15.30,72.89,-7.77,-8.3,-9.5,38.5
2001-04-03 21:45:00,TAL,14.92,78.86,-17.12,46.0,37.7,100.9
2001-04-03 21:46:00,BLC,14.84,73.96,-1.39,31.7,-9.2,56.0
2001-04-03 21:46:00,DLR,14.77,38.98,7.38,-15.5,-3.0,7.7
2001-04-03 21:46:00,EKP,15.13,71.17,-2.61,-32.0,-17.1,37.0
2001-04-03 21:46:00,FCC,15.17,68.97,-1.10,-9.3,1.5,20.6
2001-04-03 21:46:00,GIM,15.14,66.67,0.77,-18.2,14.9,7.6
2001-04-03 21:46:00,PIN,15.06,60.56,3.84,-4.8,-16.0,6.3
2001-04-03 21:46:00,RAN,15.32,72.89,-7.77,-8.3,-12.5,39.4
2001-04-03 21:46:00,TAL,14.94,78.86,-17.12,36.3,27.1,99.8
2001-04-03 21:47:00,BLC,14.85,73.96,-1.39,32.2,-7.2,53.8
2001-04-03 21:47:00,DLR,14.79,38.98,7.38,-15.4,-3.1,7.6
2001-04-03 21:47:00,EKP,15.15,71.17,-2.61,-31.2,-15.3,33.3
2001-04-03 21:47:00,FCC,15.18,68.97,-1.10,-7.3,2.4,19.5
2001-04-03 21:47:00,GIM,15.16,66.67,0.77,-18.1,14.6,8.8
2001-04-03 21:47:00,PIN,15.08,60.56,3.84,-4.6,-16.0,6.3
2001-04-03 21:47:00,RAN,15.34,72.89,-7.77,-7.7,-12.9,36.5
2001-04-03 21:47:00,TAL,14.95,78.86,-17.12,26.2,14.3,96.6
2001-04-03 21:48:00,BLC,14.87,73.96,-1.39,31.8,-9.2,54.7
2001-04-03 21:48:00,DLR,14.80,38.98,7.38,-15.4,-3.1,7.4
2001-04-03 21:48:00,EKP,15.17,71.17,-2.61,-33.3,-16.5,33.8
2001-04-03 21:48:00,FCC,15.20,68.97,-1.10,-10.2,1.3,18.4
2001-04-03 21:48:00,GIM,15.17,66.67,0.77,-25.9,10.9,14.1
2001-04-03 21:48:00,PIN,15.09,60.56,3.84,-4.7,-16.6,5.8
2001-04-03 21:48:00,RAN,15.35,72.89,-7.77,-9.2,-12.9,37.7
2001-04-03 21:48:00,TAL,14.97,78.86,-17.12,17.5,4.5,95.2
2001-04-03 21:49:00,BLC,14.88,73.96,-1.39,28.5,-13.4,58.6
2001-04-03 21:49:00,DLR,14.82,38.98,7.38,-14.4,-3.2,8.3
2001-04-03 21:49:00,EKP,15.18,71.17,-2.61,-35.0,-20.4,36.3
2001-04-03 21:49:00,FCC,15.22,68.97,-1.10,-13.1,-1.8,18.3
2001-04-03 21:49:00,GIM,15.19,66.67,0.77,-26.7,10.8,12.9
2001-04-03 21:49:00,PIN,15.11,60.56,3.84,-2.8,-16.9,5.9
2001-04-03 21:49:00,RAN,15.37,72.89,-7.77,-11.8,-14.2,40.1
2001-04-03 21:49:00,TAL,14.99,78.86,-17.12,7.3,-5.2,91.9
2001-04-03 21:50:00,BLC,14.90,73.96,-1.39,22.3,-19.6,58.4
2001-04-03 21:50:00,DLR,14.84,38.98,7.38,-14.4,-3.2,8.1
2001-04-03 21:50:00,EKP,15.20,71.17,-2.61,-35.0,-25.2,33.9
2001-04-03 21:50:00,FCC,15.23,68.97,-1.10,-11.0,-4.9,16.1
2001-04-03 21:50:00,GIM,15.20,66.67,0.77,-17.8,12.7,6.3
2001-04-03 21:50:00,PIN,15.12,60.56,3.84,-0.3,-17.8,6.2
2001-04-03 21:50:00,RAN,15.39,72.89,-7.77,-15.4,-20.2,38.8
2001-04-03 21:50:00,TAL,15.00,78.86,-17.12,-0.6,-19.3,87.2
2001-04-03 21:51:00,BLC,14.92,73.96,-1.39,18.0,-25.7,53.3
2001-04-03 21:51:00,DLR,14.85,38.98,7.38,-13.4,-3.3,8.0
2001-04-03 21:51:00,EKP,15.21,71.17,-2.61,-33.3,-26.0,25.3
2001-04-03 21:51:00,FCC,15.25,68.97,-1.10,-3.0,-1.9,13.0
2001-04-03 21:51:00,GIM,15.22,66.67,0.77,-9.7,13.5,3.5
2001-04-03 21:51:00,PIN,15.14,60.56,3.84,0.9,-17.8,6.3
2001-04-03 21:51:00,RAN,15.40,72.89,-7.77,-18.6,-25.6,32.8
2001-04-03 21:51:00,TAL,15.02,78.86,-17.12,-3.3,-30.9,80.8
2001-04-03 21:52:00,BLC,14.93,73.96,-1.39,16.5,-21.8,44.1
2001-04-03 21:52:00,DLR,14.87,38.98,7.38,-13.4,-3.3,7.8
2001-04-03 21:52:00,EKP,15.23,71.17,-2.61,-25.9,-18.6,16.0
2001-04-03 21:52:00,FCC,15.27,68.97,-1.10,7.0,5.1,13.9
2001-04-03 21:52:00,GIM,15.24,66.67,0.77,-6.2,15.5,6.1
2001-04-03 21:52:00,PIN,15.16,60.56,3.84,0.1,-16.8,6.8
2001-04-03 21:52:00,RAN,15.42,72.89,-7.77,-19.4,-25.4,20.9
2001-04-03 21:52:00,TAL,15.04,78.86,-17.12,-12.7,-38.8,75.9
2001-04-03 21:53:00,BLC,14.95,73.96,-1.39,24.8,-14.5,40.9
2001-04-03 21:53:00,BSL,15.83,41.39,0.72,-8.8,-3.7,6.1
2001-04-03 21:53:00,DLR,14.88,38.98,7.38,-13.3,-2.6,8.7
2001-04-03 21:53:00,EKP,15.25,71.17,-2.61,-16.1,-11.3,20.2
2001-04-03 21:53:00,FCC,15.28,68.97,-1.10,6.0,5.9,19.8
2001-04-03 21:53:00,GIM,15.25,66.67,0.77,-16.3,11.1,14.8
2001-04-03 21:53:00,PIN,15.17,60.56,3.84,-1.8,-17.6,6.5
2001-04-03 21:53:00,RAN,15.43,72.89,-7.77,-10.9,-17.6,15.4
2001-04-03 21:53:00,TAL,15.05,78.86,-17.12,-15.7,-42.7,69.9
2001-04-03 21:54:00,BLC,14.97,73.96,-1.39,35.3,-12.2,42.8
2001-04-03 21:54:00,BSL,15.85,41.39,0.72,-8.8,-3.9,6.0
2001-04-03 21:54:00,DLR,14.90,38.98,7.38,-13.3,-2.7,8.5
2001-04-03 21:54:00,EKP,15.26,71.17,-2.61,-11.3,-13.5,35.1
2001-04-03 21:54:00,FCC,15.30,68.97,-1.10,-2.8,-3.3,27.7
2001-04-03 21:54:00,GIM,15.27,66.67,0.77,-24.8,6.5,16.8
2001-04-03 21:54:00,PIN,15.19,60.56,3.84,-1.7,-18.2,6.2
2001-04-03 21:54:00,RAN,15.45,72.89,-7.77,0.6,-12.7,23.3
2001-04-03 21:54:00,TAL,15.07,78.86,-17.12,-13.8,-41.3,61.9
2001-04-03 21:55:00,BLC,14.98,73.96,-1.39,37.9,-14.2,44.6
2001-04-03 21:55:00,BSL,15.87,41.39,0.72,-8.8,-4.0,5.9
2001-04-03 21:55:00,DLR,14.92,38.98,7.38,-14.3,-3.5,8.4
2001-04-03 21:55:00,EKP,15.28,71.17,-2.61,-13.2,-18.9,39.4
2001-04-03 21:55:00,FCC,15.31,68.97,-1.10,-7.7,-7.5,24.6
2001-04-03 21:55:00,GIM,15.29,66.67,0.77,-19.0,9.2,10.1
2001-04-03 21:55:00,PIN,15.21,60.56,3.84,-1.1,-18.0,6.4
2001-04-03 21:55:00,RAN,15.47,72.89,-7.77,4.0,-15.1,30.0
2001-04-03 21:55:00,TAL,15.09,78.86,-17.12,-13.3,-41.3,54.8
2001-04-03 21:56:00,BLC,15.00,73.96,-1.39,42.4,-10.0,42.5
2001-04-03 21:56:00,BSL,15.88,41.39,0.72,-8.8,-4.2,5.8
2001-04-03 21:56:00,DLR,14.93,38.98,7.38,-14.3,-2.8,8.3
2001-04-03 21:56:00,EKP,15.30,71.17,-2.61,-12.2,-17.3,39.3
2001-04-03 21:56:00,FCC,15.33,68.97,-1.10,-4.7,-3.6,21.5
2001-04-03 21:56:00,GIM,15.30,66.67,0.77,-15.0,11.1,10.0
2001-04-03 21:56:00,PIN,15.22,60.56,3.84,-2.2,-17.9,6.6
2001-04-03 21:56:00,RAN,15.48,72.89,-7.77,6.6,-13.7,29.2
2001-04-03 21:56:00,TAL,15.10,78.86,-17.12,-12.3,-39.4,48.7
2001-04-03 21:57:00,BLC,15.02,73.96,-1.39,43.9,-7.0,41.3
2001-04-03 21:57:00,BSL,15.90,41.39,0.72,-8.8,-3.7,5.7
2001-04-03 21:57:00,DLR,14.95,38.98,7.38,-14.2,-2.8,8.1
2001-04-03 21:57:00,EKP,15.31,71.17,-2.61,-15.4,-17.8,33.5
2001-04-03 21:57:00,FCC,15.35,68.97,-1.10,3.3,2.4,19.4
2001-04-03 21:57:00,GIM,15.32,66.67,0.77,-14.1,10.7,13.7
2001-04-03 21:57:00,PIN,15.24,60.56,3.84,-1.8,-18.2,6.6
2001-04-03 21:57:00,RAN,15.50,72.89,-7.77,7.7,-13.5,26.8
2001-04-03 21:57:00,TAL,15.12,78.86,-17.12,-13.3,-40.1,41.9
2001-04-03 21:58:00,BLC,15.03,73.96,-1.39,40.4,-6.1,43.2
2001-04-03 21:58:00,BSL,15.91,41.39,0.72,-8.8,-3.8,5.6
2001-04-03 21:58:00,DLR,14.97,38.98,7.38,-14.2,-3.6,8.0
2001-04-03 21:58:00,EKP,15.33,71.17,-2.61,-19.5,-17.1,27.0
2001-04-03 21:58:00,FCC,15.36,68.97,-1.10,7.3,4.3,19.3
2001-04-03 21:58:00,GIM,15.34,66.67,0.77,-12.5,12.2,12.3
2001-04-03 21:58:00,PIN,15.26,60.56,3.84,0.1,-17.9,7.2
2001-04-03 21:58:00,RAN,15.52,72.89,-7.77,4.2,-12.4,26.2
2001-04-03 21:58:00,TAL,15.13,78.86,-17.12,-13.7,-38.3,37.6
2001-04-03 21:59:00,BLC,15.05,73.96,-1.39,38.9,-3.2,44.0
2001-04-03 21:59:00,BSL,15.93,41.39,0.72,-8.8,-4.0,5.5
2001-04-03 21:59:00,DLR,14.98,38.98,7.38,-14.2,-2.9,7.8
2001-04-03 21:59:00,EKP,15.35,71.17,-2.61,-20.4,-16.7,23.9
2001-04-03 21:59:00,FCC,15.38,68.97,-1.10,6.4,3.1,18.2
2001-04-03 21:59:00,GIM,15.35,66.67,0.77,-9.4,14.0,8.2
2001-04-03 21:59:00,PIN,15.27,60.56,3.84,1.0,-17.5,7.5
2001-04-03 21:59:00,RAN,15.53,72.89,-7.77,1.4,-12.5,26.4
2001-04-03 21:59:00,TAL,15.15,78.86,-17.12,-10.2,-34.8,32.3
2001-04-03 22:00:00,BLC,15.06,73.96,-1.39,39.3,1.8,44.8
2001-04-03 22:00:00,BSL,15.95,41.39,0.72,-8.8,-3.5,5.4
2001-04-03 22:00:00,DLR,15.00,38.98,7.38,-14.1,-3.0,7.7
2001-04-03 22:00:00,EKP,15.36,71.17,-2.61,-19.6,-15.5,26.0
2001-04-03 22:00:00,FCC,15.40,68.97,-1.10,3.4,1.9,18.1
2001-04-03 22:00:00,GIM,15.37,66.67,0.77,-10.7,12.6,9.9
2001-04-03 22:00:00,PIN,15.29,60.56,3.84,0.5,-17.3,7.6
2001-04-03 22:00:00,RAN,15.55,72.89,-7.77,2.0,-9.6,26.4
2001-04-03 22:00:00,TAL,15.17,78.86,-17.12,-9.2,-29.7,28.4
2001-04-03 22:01:00,BLC,15.08,73.96,-1.39,39.0,-1.2,44.7
2001-04-03 22:01:00,BSL,15.96,41.39,0.72,-8.8,-3.6,6.3
2001-04-03 22:01:00,DLR,15.02,38.98,7.38,-14.1,-3.0,7.5
2001-04-03 22:01:00,EKP,15.38,71.17,-2.61,-13.8,-14.3,30.5
2001-04-03 22:01:00,FCC,15.41,68.97,-1.10,4.4,0.8,20.0
2001-04-03 22:01:00,GIM,15.38,66.67,0.77,-12.6,10.9,14.2
2001-04-03 22:01:00,PIN,15.31,60.56,3.84,-0.6,-17.5,7.6
2001-04-03 22:01:00,RAN,15.57,72.89,-7.77,6.8,-5.5,25.2
2001-04-03 22:01:00,TAL,15.18,78.86,-17.12,-9.6,-28.9,27.7
2001-04-03 22:02:00,BLC,15.10,73.96,-1.39,46.5,1.0,36.5
2001-04-03 22:02:00,BSL,15.98,41.39,0.72,-8.8,-3.1,6.2
2001-04-03 22:02:00,DLR,15.03,38.98,7.38,-14.1,-2.3,7.4
2001-04-03 22:02:00,EKP,15.39,71.17,-2.61,-7.5,-10.8,32.0
2001-04-03 22:02:00,FCC,15.43,68.97,-1.10,7.4,3.6,22.9
2001-04-03 22:02:00,GIM,15.40,66.67,0.77,-14.0,11.3,15.6
2001-04-03 22:02:00,PIN,15.32,60.56,3.84,-0.7,-17.0,7.8
2001-04-03 22:02:00,RAN,15.58,72.89,-7.77,12.0,-2.9,25.6
2001-04-03 22:02:00,TAL,15.20,78.86,-17.12,-8.6,-25.2,23.8
2001-04-03 22:03:00,BLC,15.11,73.96,-1.39,51.9,8.1,36.3
2001-04-03 22:03:00,BSL,16.00,41.39,0.72,-9.8,-2.5,6.1
2001-04-03 22:03:00,DLR,15.05,38.98,7.38,-14.0,-2.4,8.3
2001-04-03 22:03:00,EKP,15.41,71.17,-2.61,-6.0,-8.3,34.2
2001-04-03 22:03:00,FCC,15.45,68.97,-1.10,5.5,3.4,25.8
2001-04-03 22:03:00,GIM,15.42,66.67,0.77,-20.6,9.6,18.6
2001-04-03 22:03:00,PIN,15.34,60.56,3.84,-3.5,-16.6,7.6
2001-04-03 22:03:00,RAN,15.60,72.89,-7.77,15.3,-0.7,27.2
2001-04-03 22:03:00,TAL,15.22,78.86,-17.12,2.1,-13.2,14.6
2001-04-03 22:04:00,BLC,15.13,73.96,-1.39,48.4,9.0,45.2
2001-04-03 22:04:00,BSL,16.01,41.39,0.72,-10.7,-2.7,6.0
2001-04-03 22:04:00,DLR,15.07,38.98,7.38,-15.0,-1.7,7.1
2001-04-03 22:04:00,EKP,15.43,71.17,-2.61,-8.0,-6.5,35.7
2001-04-03 22:04:00,FCC,15.46,68.97,-1.10,0.5,3.2,26.7
2001-04-03 22:04:00,GIM,15.43,66.67,0.77,-25.8,9.3,20.9
2001-04-03 22:04:00,PIN,15.35,60.56,3.84,-3.7,-15.6,7.4
2001-04-03 22:04:00,RAN,15.61,72.89,-7.77,12.8,4.3,28.8
2001-04-03 22:04:00,TAL,15.23,78.86,-17.12,8.9,-3.5,9.6
2001-04-03 22:05:00,BLC,15.15,73.96,-1.39,48.0,10.0,49.0
2001-04-03 22:05:00,BSL,16.03,41.39,0.72,-10.7,-2.2,5.9
2001-04-03 22:05:00,DLR,15.08,38.98,7.38,-15.9,-1.7,7.0
2001-04-03 22:05:00,EKP,15.44,71.17,-2.61,-10.0,-6.4,38.5
2001-04-03 22:05:00,FCC,15.48,68.97,-1.10,-3.5,3.0,26.6
2001-04-03 22:05:00,GIM,15.45,66.67,0.77,-29.1,9.6,23.1
2001-04-03 22:05:00,PIN,15.37,60.56,3.84,-5.8,-15.4,7.6
2001-04-03 22:05:00,RAN,15.63,72.89,-7.77,11.8,5.2,30.3
2001-04-03 22:05:00,TAL,15.25,78.86,-17.12,14.7,4.9,5.7
2001-04-03 22:06:00,BLC,15.16,73.96,-1.39,44.6,8.9,50.8
2001-04-03 22:06:00,BSL,16.05,41.39,0.72,-11.7,-2.3,5.8
2001-04-03 22:06:00,DLR,15.10,38.98,7.38,-15.9,-1.8,6.8
2001-04-03 22:06:00,EKP,15.46,71.17,-2.61,-14.1,-10.2,40.8
2001-04-03 22:06:00,FCC,15.49,68.97,-1.10,-6.4,1.7,25.5
2001-04-03 22:06:00,GIM,15.47,66.67,0.77,-29.9,9.0,22.5
2001-04-03 22:06:00,PIN,15.39,60.56,3.84,-4.2,-15.9,7.4
2001-04-03 22:06:00,RAN,15.65,72.89,-7.77,10.8,3.1,32.5
2001-04-03 22:06:00,TAL,15.27,78.86,-17.12,19.3,13.4,1.1
2001-04-03 22:07:00,BLC,15.18,73.96,-1.39,39.2,7.7,49.6
2001-04-03 22:07:00,BSL,16.06,41.39,0.72,-10.7,-2.5,5.7
2001-04-03 22:07:00,DLR,15.11,38.98,7.38,-15.8,-1.8,6.7
2001-04-03 22:07:00,EKP,15.48,71.17,-2.61,-17.5,-13.5,38.3
2001-04-03 22:07:00,FCC,15.51,68.97,-1.10,-4.4,0.6,22.4
2001-04-03 22:07:00,GIM,15.48,66.67,0.77,-22.8,10.8,16.7
2001-04-03 22:07:00,PIN,15.40,60.56,3.84,-2.0,-15.7,8.0
2001-04-03 22:07:00,RAN,15.66,72.89,-7.77,7.6,-1.7,32.4
2001-04-03 22:07:00,TAL,15.28,78.86,-17.12,24.2,19.5,-0.5
2001-04-03 22:08:00,BLC,15.20,73.96,-1.39,34.8,4.5,52.4
2001-04-03 22:08:00,BSL,16.08,41.39,0.72,-10.7,-2.7,5.6
2001-04-03 22:08:00,DLR,15.13,38.98,7.38,-14.8,-1.9,7.6
2001-04-03 22:08:00,EKP,15.49,71.17,-2.61,-20.4,-15.5,34.8
2001-04-03 22:08:00,FCC,15.53,68.97,-1.10,1.6,2.5,19.3
2001-04-03 22:08:00,GIM,15.50,66.67,0.77,-14.8,12.8,11.9
2001-04-03 22:08:00,PIN,15.42,60.56,3.84,0.1,-15.6,8.0
2001-04-03 22:08:00,RAN,15.68,72.89,-7.77,4.4,-2.9,32.8
2001-04-03 22:08:00,TAL,15.30,78.86,-17.12,23.4,19.5,-0.8
2001-04-03 22:09:00,BLC,15.21,73.96,-1.39,35.4,5.6,54.3
2001-04-03 22:09:00,BSL,16.10,41.39,0.72,-10.7,-2.8,5.5
2001-04-03 22:09:00,DLR,15.15,38.98,7.38,-14.7,-1.9,7.4
2001-04-03 22:09:00,EKP,15.51,71.17,-2.61,-17.8,-13.1,32.3
2001-04-03 22:09:00,FCC,15.54,68.97,-1.10,7.6,6.3,20.1
2001-04-03 22:09:00,GIM,15.52,66.67,0.77,-9.9,14.8,11.3
2001-04-03 22:09:00,PIN,15.44,60.56,3.84,0.6,-15.1,8.4
2001-04-03 22:09:00,RAN,15.70,72.89,-7.77,3.9,-2.8,33.4
2001-04-03 22:09:00,TAL,15.31,78.86,-17.12,35.3,25.9,-6.8
2001-04-03 22:10:00,BLC,15.23,73.96,-1.39,35.0,4.5,55.1
2001-04-03 22:10:00,BSL,16.11,41.39,0.72,-10.7,-2.3,5.4
2001-04-03 22:10:00,DLR,15.16,38.98,7.38,-14.7,-1.2,7.3
2001-04-03 22:10:00,EKP,15.53,71.17,-2.61,-17.8,-13.3,31.3
2001-04-03 22:10:00,FCC,15.56,68.97,-1.10,6.6,5.1,21.0
2001-04-03 22:10:00,GIM,15.53,66.67,0.77,-13.2,13.1,14.1
2001-04-03 22:10:00,PIN,15.45,60.56,3.84,0.5,-14.8,8.4
2001-04-03 22:10:00,RAN,15.71,72.89,-7.77,1.5,-3.9,34.7
2001-04-03 22:10:00,TAL,15.33,78.86,-17.12,38.3,22.6,-10.1
2001-04-03 22:11:00,BLC,15.25,73.96,-1.39,29.7,-1.6,50.9
2001-04-03 22:11:00,BSL,16.13,41.39,0.72,-10.7,-2.5,5.3
2001-04-03 22:11:00,DLR,15.18,38.98,7.38,-14.6,-1.3,7.1
2001-04-03 22:11:00,EKP,15.54,71.17,-2.61,-17.6,-15.3,30.0
2001-04-03 22:11:00,FCC,15.58,68.97,-1.10,2.7,1.9,21.9
2001-04-03 22:11:00,GIM,15.55,66.67,0.77,-18.3,9.9,16.2
2001-04-03 22:11:00,PIN,15.47,60.56,3.84,-0.3,-15.0,8.3
2001-04-03 22:11:00,RAN,15.73,72.89,-7.77,-1.0,-8.8,33.6
2001-04-03 22:11:00,TAL,15.35,78.86,-17.12,37.4,16.9,-7.8
2001-04-03 22:12:00,BLC,15.26,73.96,-1.39,26.3,0.2,49.7
2001-04-03 22:12:00,BSL,16.14,41.39,0.72,-11.7,-1.9,5.2
2001-04-03 22:12:00,DLR,15.20,38.98,7.38,-15.6,-0.6,7.0
2001-04-03 22:12:00,EKP,15.56,71.17,-2.61,-18.0,-12.3,27.5
2001-04-03 22:12:00,FCC,15.59,68.97,-1.10,-0.3,3.6,18.8
2001-04-03 22:12:00,GIM,15.56,66.67,0.77,-23.1,11.6,18.4
2001-04-03 22:12:00,PIN,15.49,60.56,3.84,-2.9,-13.0,8.2
2001-04-03 22:12:00,RAN,15.75,72.89,-7.77,-4.2,-7.8,30.0
2001-04-03 22:12:00,TAL,15.36,78.86,-17.12,33.4,14.5,-0.3
2001-04-03 22:13:00,BLC,15.28,73.96,-1.39,23.8,2.2,47.5
2001-04-03 22:13:00,BSL,16.16,41.39,0.72,-12.6,-2.1,5.1
2001-04-03 22:13:00,DLR,15.21,38.98,7.38,-16.5,-0.7,6.8
2001-04-03 22:13:00,EKP,15.57,71.17,-2.61,-17.8,-7.5,26.8
2001-04-03 22:13:00,FCC,15.61,68.97,-1.10,-5.3,5.3,19.7
2001-04-03 22:13:00,GIM,15.58,66.67,0.77,-35.7,8.7,26.9
2001-04-03 22:13:00,PIN,15.50,60.56,3.84,-6.3,-13.7,7.6
2001-04-03 22:13:00,RAN,15.76,72.89,-7.77,-7.3,-4.5,26.6
2001-04-03 22:13:00,TAL,15.38,78.86,-17.12,30.9,13.8,3.6
2001-04-03 22:14:00,BLC,15.29,73.96,-1.39,23.2,6.1,50.3
2001-04-03 22:14:00,BSL,16.18,41.39,0.72,-12.6,-2.3,5.0
2001-04-03 22:14:00,DLR,15.23,38.98,7.38,-16.5,-0.7,6.7
2001-04-03 22:14:00,EKP,15.59,71.17,-2.61,-20.1,-4.7,30.9
2001-04-03 22:14:00,FCC,15.63,68.97,-1.10,-11.3,6.0,21.6
2001-04-03 22:14:00,GIM,15.60,66.67,0.77,-46.4,7.3,32.9
2001-04-03 22:14:00,PIN,15.52,60.56,3.84,-6.4,-13.6,7.5
2001-04-03 22:14:00,RAN,15.78,72.89,-7.77,-9.0,0.1,27.5
2001-04-03 22:14:00,TAL,15.40,78.86,-17.12,33.5,16.4,6.5
2001-04-03 22:15:00,BLC,15.31,73.96,-1.39,22.8,6.1,49.1
2001-04-03 22:15:00,BSL,16.19,41.39,0.72,-11.6,-2.4,5.0
2001-04-03 22:15:00,DLR,15.25,38.98,7.38,-15.4,-0.8,6.5
2001-04-03 22:15:00,EKP,15.61,71.17,-2.61,-20.8,-6.0,34.6
2001-04-03 22:15:00,FCC,15.64,68.97,-1.10,-12.3,3.8,23.5
2001-04-03 22:15:00,GIM,15.61,66.67,0.77,-39.2,9.9,24.4
2001-04-03 22:15:00,PIN,15.54,60.56,3.84,-3.6,-14.4,7.9
2001-04-03 22:15:00,RAN,15.80,72.89,-7.77,-7.1,0.7,28.9
2001-04-03 22:15:00,TAL,15.41,78.86,-17.12,29.9,13.0,8.5
2001-04-03 22:16:00,BLC,15.33,73.96,-1.39,18.4,7.0,47.9
2001-04-03 22:16:00,BSL,16.21,41.39,0.72,-11.6,-2.6,4.9
2001-04-03 22:16:00,DLR,15.26,38.98,7.38,-16.3,-0.8,6.4
2001-04-03 22:16:00,EKP,15.62,71.17,-2.61,-24.9,-7.2,33.3
2001-04-03 22:16:00,FCC,15.66,68.97,-1.10,-12.3,4.6,19.4
2001-04-03 22:16:00,GIM,15.63,66.67,0.77,-29.5,14.4,16.5
2001-04-03 22:16:00,PIN,15.55,60.56,3.84,-3.9,-13.3,8.4
2001-04-03 22:16:00,RAN,15.81,72.89,-7.77,-9.5,0.6,27.8
2001-04-03 22:16:00,TAL,15.43,78.86,-17.12,25.5,15.5,11.8
2001-04-03 22:17:00,BLC,15.34,73.96,-1.39,15.0,4.9,45.7
2001-04-03 22:17:00,BSL,16.23,41.39,0.72,-11.6,-2.8,4.8
2001-04-03 22:17:00,DLR,15.28,38.98,7.38,-15.3,-0.9,6.3
2001-04-03 22:17:00,EKP,15.64,71.17,-2.61,-27.2,-10.2,29.8
2001-04-03 22:17:00,FCC,15.68,68.97,-1.10,-7.3,5.4,16.3
2001-04-03 22:17:00,GIM,15.65,66.67,0.77,-24.8,13.9,16.4
2001-04-03 22:17:00,PIN,15.57,60.56,3.84,-3.3,-14.1,8.1
2001-04-03 22:17:00,RAN,15.83,72.89,-7.77,-11.6,-2.5,27.9
2001-04-03 22:17:00,TAL,15.45,78.86,-17.12,24.9,15.0,14.6
2001-04-03 22:18:00,BLC,15.36,73.96,-1.39,14.6,4.8,47.5
2001-04-03 22:18:00,BSL,16.24,41.39,0.72,-11.5,-3.0,4.7
2001-04-03 22:18:00,DLR,15.30,38.98,7.38,-15.2,-0.9,7.1
2001-04-03 22:18:00,EKP,15.66,71.17,-2.61,-27.8,-11.6,28.9
2001-04-03 22:18:00,FCC,15.69,68.97,-1.10,-4.3,6.2,15.2
2001-04-03 22:18:00,GIM,15.66,66.67,0.77,-25.4,12.2,18.9
2001-04-03 22:18:00,PIN,15.58,60.56,3.84,-2.0,-14.7,8.0
2001-04-03 22:18:00,RAN,15.84,72.89,-7.77,-11.8,-3.3,27.9
2001-04-03 22:18:00,TAL,15.46,78.86,-17.12,26.8,14.0,14.3
2001-04-03 22:19:00,BLC,15.38,73.96,-1.39,13.3,2.8,48.3
2001-04-03 22:19:00,BSL,16.26,41.39,0.72,-10.5,-3.1,4.6
2001-04-03 22:19:00,DLR,15.31,38.98,7.38,-14.2,-1.0,7.0
2001-04-03 22:19:00,EKP,15.67,71.17,-2.61,-29.7,-13.7,28.8
