Date_UTC,IAGA,MLT,MLAT,IGRF_DECL,SZA,N,E,Z
1998-02-02 00:10:00,RAN,17.21,73.09,-7.70,103.65,9.1,13.3,-3.5
1998-02-02 00:10:00,TAL,16.80,79.06,-17.91,104.29,-19.8,-10.5,0.5
1998-02-02 00:11:00,BLC,16.73,74.15,-0.80,102.36,3.6,10.8,0.7
1998-02-02 00:11:00,BSL,17.64,41.48,1.09,98.22,-5.5,0.3,1.0
1998-02-02 00:11:00,DLR,16.69,39.04,7.66,88.63,-9.9,2.4,0.4
1998-02-02 00:11:00,EKP,17.04,71.36,-2.22,102.53,-14.8,2.4,6.1
1998-02-02 00:11:00,FCC,17.07,69.16,-0.68,102.00,-5.9,-5.8,0.8
1998-02-02 00:11:00,GIM,17.05,66.84,1.22,101.16,0.7,2.0,8.6
1998-02-02 00:11:00,PIN,16.97,60.71,4.30,98.76,-16.1,-3.4,2.1
1998-02-02 00:11:00,RAN,17.22,73.09,-7.70,103.76,2.9,9.6,-2.5
1998-02-02 00:11:00,TAL,16.82,79.06,-17.91,104.37,-20.2,-9.5,0.3
1998-02-02 00:12:00,BLC,16.75,74.15,-0.80,102.47,-5.3,6.6,3.7
1998-02-02 00:12:00,BSL,17.65,41.48,1.09,98.42,-5.5,0.2,0.9
1998-02-02 00:12:00,DLR,16.71,39.04,7.66,88.84,-8.9,2.3,1.4
1998-02-02 00:12:00,EKP,17.05,71.36,-2.22,102.65,-20.0,-0.6,2.5
1998-02-02 00:12:00,FCC,17.09,69.16,-0.68,102.13,-5.5,-5.6,-5.4
1998-02-02 00:12:00,GIM,17.06,66.84,1.22,101.29,6.9,4.1,6.6
1998-02-02 00:12:00,PIN,16.99,60.71,4.30,98.91,-15.0,-3.3,2.4
1998-02-02 00:12:00,RAN,17.24,73.09,-7.70,103.87,-4.2,3.8,-1.2
1998-02-02 00:12:00,TAL,16.84,79.06,-17.91,104.46,-21.2,-10.0,1.3
1998-02-02 00:13:00,BLC,16.76,74.15,-0.80,102.58,-10.3,2.6,3.7
1998-02-02 00:13:00,BSL,17.67,41.48,1.09,98.63,-4.5,0.2,0.9
1998-02-02 00:13:00,DLR,16.72,39.04,7.66,89.04,-7.9,2.3,1.3
1998-02-02 00:13:00,EKP,17.07,71.36,-2.22,102.77,-20.2,-1.3,-2.7
1998-02-02 00:13:00,FCC,17.11,69.16,-0.68,102.25,-0.6,-3.9,-7.6
1998-02-02 00:13:00,GIM,17.08,66.84,1.22,101.43,8.3,3.2,6.8
1998-02-02 00:13:00,PIN,17.00,60.71,4.30,99.06,-14.5,-3.5,2.3
1998-02-02 00:13:00,RAN,17.26,73.09,-7.70,103.99,-8.3,0.3,-2.5
1998-02-02 00:13:00,TAL,16.85,79.06,-17.91,104.55,-20.9,-10.9,1.9
1998-02-02 00:14:00,BLC,16.78,74.15,-0.80,102.68,-11.2,0.5,2.7
1998-02-02 00:14:00,BSL,17.69,41.48,1.09,98.84,-4.5,0.2,1.9
1998-02-02 00:14:00,DLR,16.74,39.04,7.66,89.24,-7.9,2.2,1.3
1998-02-02 00:14:00,EKP,17.09,71.36,-2.22,102.88,-17.2,-0.6,-3.9
1998-02-02 00:14:00,FCC,17.12,69.16,-0.68,102.38,1.9,-3.1,-5.3
1998-02-02 00:14:00,GIM,17.10,66.84,1.22,101.56,4.3,1.3,8.1
1998-02-02 00:14:00,PIN,17.02,60.71,4.30,99.22,-14.4,-3.7,1.9
1998-02-02 00:14:00,RAN,17.27,73.09,-7.70,104.10,-8.6,-0.2,-4.8
1998-02-02 00:14:00,TAL,16.87,79.06,-17.91,104.63,-19.9,-10.6,2.7
1998-02-02 00:15:00,BLC,16.80,74.15,-0.80,102.79,-11.2,0.5,-0.3
1998-02-02 00:15:00,BSL,17.70,41.48,1.09,99.05,-3.5,0.8,1.9
1998-02-02 00:15:00,DLR,16.76,39.04,7.66,89.45,-7.9,2.2,2.3
1998-02-02 00:15:00,EKP,17.10,71.36,-2.22,103.00,-14.7,0.4,-3.5
1998-02-02 00:15:00,FCC,17.14,69.16,-0.68,102.51,2.1,-3.6,-2.8
1998-02-02 00:15:00,GIM,17.11,66.84,1.22,101.69,3.3,1.8,6.7
1998-02-02 00:15:00,PIN,17.04,60.71,4.30,99.37,-13.7,-3.3,1.7
1998-02-02 00:15:00,RAN,17.29,73.09,-7.70,104.21,-7.6,0.7,-7.0
1998-02-02 00:15:00,TAL,16.89,79.06,-17.91,104.72,-19.2,-10.0,4.0
1998-02-02 00:16:00,BLC,16.81,74.15,-0.80,102.89,-11.2,0.5,-2.2
1998-02-02 00:16:00,BSL,17.72,41.48,1.09,99.26,-3.5,0.8,1.9
1998-02-02 00:16:00,DLR,16.77,39.04,7.66,89.65,-6.9,2.2,2.3
1998-02-02 00:16:00,EKP,17.12,71.36,-2.23,103.12,-12.9,1.5,-2.8
1998-02-02 00:16:00,FCC,17.16,69.16,-0.68,102.63,0.6,-4.2,-2.0
1998-02-02 00:16:00,GIM,17.13,66.84,1.22,101.83,5.3,2.5,5.0
1998-02-02 00:16:00,PIN,17.05,60.71,4.30,99.53,-13.3,-3.2,1.9
1998-02-02 00:16:00,RAN,17.30,73.09,-7.70,104.32,-7.2,1.5,-9.1
1998-02-02 00:16:00,TAL,16.90,79.06,-17.91,104.80,-17.6,-9.9,4.3
1998-02-02 00:17:00,BLC,16.83,74.15,-0.80,103.00,-13.2,-0.5,-3.2
1998-02-02 00:17:00,BSL,17.74,41.48,1.09,99.47,-2.5,0.7,1.9
1998-02-02 00:17:00,DLR,16.79,39.04,7.66,89.86,-7.0,2.1,2.2
1998-02-02 00:17:00,EKP,17.13,71.36,-2.23,103.24,-13.5,1.5,-2.1
1998-02-02 00:17:00,FCC,17.17,69.16,-0.68,102.76,-1.1,-4.5,-4.3
1998-02-02 00:17:00,GIM,17.15,66.84,1.22,101.96,6.0,2.2,4.7
1998-02-02 00:17:00,PIN,17.07,60.71,4.30,99.68,-12.6,-2.9,1.8
1998-02-02 00:17:00,RAN,17.32,73.09,-7.70,104.44,-8.1,0.9,-10.0
1998-02-02 00:17:00,TAL,16.92,79.06,-17.91,104.89,-15.2,-10.2,4.4
1998-02-02 00:18:00,BLC,16.85,74.15,-0.80,103.10,-9.2,0.5,-4.2
1998-02-02 00:18:00,BSL,17.75,41.48,1.09,99.68,-3.6,0.7,1.8
1998-02-02 00:18:00,DLR,16.81,39.04,7.66,90.06,-6.0,2.1,2.2
1998-02-02 00:18:00,EKP,17.15,71.36,-2.23,103.36,-11.8,1.8,-1.3
1998-02-02 00:18:00,FCC,17.19,69.16,-0.68,102.89,2.4,-3.6,-6.2
1998-02-02 00:18:00,GIM,17.16,66.84,1.22,102.10,9.0,2.8,4.6
1998-02-02 00:18:00,PIN,17.09,60.71,4.30,99.83,-12.9,-3.0,2.0
1998-02-02 00:18:00,RAN,17.34,73.09,-7.70,104.55,-4.5,2.8,-9.8
